"","esv_id","kpcofgs","sample_type","ucsb_id","total_sample_number","total_percent_match","total_number_species"
"1930","ESV_019708","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Stemphylium, ","OCBC-S (0-10)","",8,100,2
"1931","ESV_019708","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Stemphylium, ","OCOO-S (0-10)","",141,100,2
"1932","ESV_019729","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Cordycipitaceae, Lecanicillium, Lecanicillium_saksenae","BCOC-D (30-40)","",48,100,1
"1933","ESV_019732","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","OCOO-S (0-10)","",13,100,3
"1934","ESV_019765","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","OCOC-S (0-10)","",147,100,1
"1935","ESV_019771","Fungi, Ascomycota, Pezizomycetes, , , , ","OCBC-S (0-10)","",9,98.5,1
"1936","ESV_019777","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_carnescens","BCOO-S (0-10)","",248,100,1
"1937","ESV_019777","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_carnescens","OCBC-S (0-10)","",8,100,1
"1938","ESV_019777","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_carnescens","OCOO-S (0-10)","",414,100,1
"1939","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","BCBC-S (0-10)","",159,100,5
"1940","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","BCOC-D (30-40)","",84,100,5
"1941","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","BCOO-S (0-10)","",118,100,5
"1942","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","OCBC-S (0-10)","",68,100,5
"1943","ESV_019778","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","OCOO-S (0-10)","",461,100,5
"1944","ESV_019801","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","BCOO-S (0-10)","",13,100,1
"1945","ESV_019890","Fungi, Ascomycota, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium, ","OCOO-S (0-10)","",25,100,6
"1946","ESV_019913","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","OCOO-S (0-10)","",66,100,5
"1947","ESV_019928","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, ","BCOO-S (0-10)","",8,100,2
"1948","ESV_019967","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_flavipes","BCBC-S (0-10)","",54,100,1
"1949","ESV_019967","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_flavipes","OCOO-S (0-10)","",12,100,1
"1950","ESV_020033","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, Vishniacozyma_victoriae","BCOO-S (0-10)","",23,100,1
"1951","ESV_020119","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","BCOO-S (0-10)","",143,98.6,4
"1952","ESV_020119","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","OCOO-S (0-10)","",614,98.6,4
"1953","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCBC-S (0-10)","",24,100,4
"1954","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-D (30-40)","",618,100,4
"1955","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-S (0-10)","",35,100,4
"1956","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCBC-S (0-10)","",165,100,4
"1957","ESV_020162","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOC-S (0-10)","",48,100,4
"1958","ESV_020168","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium, ","OCBC-S (0-10)","",14,100,2
"1959","ESV_020168","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium, ","OCOC-S (0-10)","",16,100,2
"1960","ESV_020235","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-S (0-10)","",48,100,3
"1961","ESV_020235","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCBC-S (0-10)","",63,100,3
"1962","ESV_020235","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOC-S (0-10)","",56,100,3
"1963","ESV_020235","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOO-S (0-10)","",372,100,3
"1964","ESV_020318","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Cordycipitaceae, Lecanicillium, ","BCOO-S (0-10)","",15,100,2
"1965","ESV_020318","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Cordycipitaceae, Lecanicillium, ","OCBC-S (0-10)","",30,100,2
"1966","ESV_020361","Fungi, Basidiomycota, Tremellomycetes, Filobasidiales, Filobasidiaceae, Filobasidium, ","OCOO-S (0-10)","",21,99.6,2
"1967","ESV_020405","Fungi, Ascomycota, Sordariomycetes, Lulworthiales, Lulworthiaceae, Lulworthia, ","BCOO-D (30-40)","",2165,79.9,1
"1968","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","BCBC-S (0-10)","",24,100,3
"1969","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","BCOO-S (0-10)","",26,100,3
"1970","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","OCBC-S (0-10)","",112,100,3
"1971","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","OCOC-S (0-10)","",12,100,3
"1972","ESV_020461","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Pleosporaceae, Alternaria, ","OCOO-S (0-10)","",29,100,3
"1973","ESV_020512","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium, Fusarium_solani","BCBC-D (30-40)","",172,100,1
"1974","ESV_020534","Fungi, Ascomycota, Sordariomycetes, Sordariales, Lasiosphaeriaceae, Schizothecium, ","OCBC-S (0-10)","",24,98.3,1
"1975","ESV_020715","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Rhynchogastremataceae, Papiliotrema, ","BCBC-S (0-10)","",26,100,2
"1976","ESV_020715","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Rhynchogastremataceae, Papiliotrema, ","BCOO-S (0-10)","",14,100,2
"1977","ESV_020715","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Rhynchogastremataceae, Papiliotrema, ","OCOO-S (0-10)","",175,100,2
"1978","ESV_020742","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","OCOC-S (0-10)","",8,100,1
"1979","ESV_020783","Fungi, , , , , , ","OCBC-S (0-10)","",26,94.4,2
"1980","ESV_020868","Fungi, Ascomycota, Sordariomycetes, Microascales, , , ","BCOO-D (30-40)","",187,100,1
"1981","ESV_020905","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Hypocreales_fam_Incertae_sedis, Acremonium, Acremonium_furcatum","BCOO-S (0-10)","",8,100,1
"1982","ESV_023480","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","BCOO-S (0-10)","",305,100,2
"1983","ESV_023480","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","OCBC-S (0-10)","",31,100,2
"1984","ESV_023480","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","OCOO-S (0-10)","",450,100,2
"1985","ESV_023705","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, Cladosporium_aphidis","BCOC-D (30-40)","",80,100,1
"1986","ESV_024483","Fungi, Chytridiomycota, , , , , ","BCBC-S (0-10)","",16,99.1,1
"1987","ESV_024986","Fungi, Basidiomycota, Tremellomycetes, Tremellales, , , ","BCOO-S (0-10)","",16,99.5,3
"1988","ESV_026143","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, ","BCOC-S (0-10)","",31,100,1
"1989","ESV_026146","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, , ","BCBC-S (0-10)","",29,100,1
"1990","ESV_026171","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","OCOO-S (0-10)","",61,100,1
"1991","ESV_026177","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Didymellaceae, Boeremia, Boeremia_exigua","BCBC-S (0-10)","",443,100,1
"1992","ESV_026220","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","BCOO-S (0-10)","",72,100,2
"1993","ESV_026220","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","OCBC-S (0-10)","",639,100,2
"1994","ESV_026220","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","OCOC-S (0-10)","",458,100,2
"1995","ESV_026220","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","OCOO-S (0-10)","",175,100,2
"1996","ESV_027012","Fungi, Basidiomycota, Cystobasidiomycetes, Cystobasidiomycetes_ord_Incertae_sedis, Buckleyzymaceae, Buckleyzyma, Buckleyzyma_aurantiaca","OCBC-S (0-10)","",17,99.1,1
"1997","ESV_031818","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","OCOC-D (30-40)","",85,99.6,16
"1998","ESV_036513","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Cladosporium, ","OCOC-D (30-40)","",90,99.6,16
"1999","ESV_041840","Fungi, Ascomycota, Dothideomycetes, Capnodiales, Cladosporiaceae, Toxicocladosporium, Toxicocladosporium_irritans","BCOC-S (0-10)","",132,99.6,1
"2000","ESV_042148","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_versicolor","OCOC-S (0-10)","",8,100,1
"2001","ESV_043287","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOO-S (0-10)","",10,100,1
"2002","ESV_043287","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","OCOO-S (0-10)","",11,100,1
"2003","ESV_043335","Fungi, Ascomycota, Dothideomycetes, Pleosporales, Sporormiaceae, Preussia, ","OCOO-S (0-10)","",10,98.6,1
"2004","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCBC-S (0-10)","",45,100,3
"2005","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-S (0-10)","",218,100,3
"2006","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCBC-S (0-10)","",264,100,3
"2007","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOC-S (0-10)","",72,100,3
"2008","ESV_043370","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOO-S (0-10)","",344,100,3
"2009","ESV_043375","Fungi, Ascomycota, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium, Chaetomium_subspirale","OCBC-S (0-10)","",21,98.3,1
"2010","ESV_043375","Fungi, Ascomycota, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium, Chaetomium_subspirale","OCOC-S (0-10)","",607,98.3,1
"2011","ESV_043413","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, Petriella, ","BCOO-S (0-10)","",13,99.1,1
"2012","ESV_043413","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, Petriella, ","OCBC-S (0-10)","",22,99.1,1
"2013","ESV_043413","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, Petriella, ","OCOC-S (0-10)","",75,99.1,1
"2014","ESV_043413","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, Petriella, ","OCOO-D (30-40)","",1376,99.1,1
"2015","ESV_043470","Fungi, Ascomycota, Sordariomycetes, Hypocreales, Nectriaceae, , ","OCOO-S (0-10)","",13,99.6,4
"2016","ESV_043473","Fungi, Ascomycota, , , , , ","BCOO-S (0-10)","",9,91.3,2
"2017","ESV_043473","Fungi, Ascomycota, , , , , ","OCOO-S (0-10)","",12,91.3,2
"2018","ESV_043489","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","BCOO-S (0-10)","",8,97.5,1
"2019","ESV_044038","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Claroideoglomeraceae, Claroideoglomus, ","BCOO-D (30-40)","",5133,87.2,1
"2020","ESV_044039","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",4628,95.3,1
"2021","ESV_044039","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-S (0-10)","",175,95.3,1
"2022","ESV_044039","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","OCBC-S (0-10)","",47,95.3,1
"2023","ESV_044039","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","OCOO-S (0-10)","",75,95.3,1
"2024","ESV_044040","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCBC-S (0-10)","",93,99.1,5
"2025","ESV_044040","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOC-D (30-40)","",347,99.1,5
"2026","ESV_044040","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOO-D (30-40)","",2838,99.1,5
"2027","ESV_044041","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, , ","BCOO-D (30-40)","",1049,97.4,11
"2028","ESV_044042","Fungi, , , , , , ","BCOO-D (30-40)","",924,60.9,11
"2029","ESV_044043","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",545,99.6,3
"2030","ESV_044044","Fungi, Ascomycota, Sordariomycetes, , , , ","BCOO-D (30-40)","",148,86.7,2
"2031","ESV_044045","Fungi, Ascomycota, Sordariomycetes, Lulworthiales, Lulworthiaceae, Lulworthia, ","BCOO-D (30-40)","",145,79.5,1
"2032","ESV_044046","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",86,94.9,1
"2033","ESV_044047","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, , ","BCOO-D (30-40)","",84,96.8,14
"2034","ESV_044048","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOO-D (30-40)","",76,98.7,5
"2035","ESV_044049","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",68,94.9,1
"2036","ESV_044050","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",66,99.6,3
"2037","ESV_044051","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",66,99.6,3
"2038","ESV_044052","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",61,94.9,1
"2039","ESV_044053","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Claroideoglomeraceae, Claroideoglomus, ","BCOO-D (30-40)","",59,87.2,1
"2040","ESV_044054","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",51,99.6,2
"2041","ESV_044055","Fungi, Ascomycota, Dothideomycetes, Pleosporales, , , ","BCOO-D (30-40)","",36,98.7,5
"2042","ESV_044056","Fungi, Rozellomycota, Rozellomycotina_cls_Incertae_sedis, GS05, , , ","BCOO-D (30-40)","",26,62.4,1
"2043","ESV_044057","Fungi, , , , , , ","BCOO-D (30-40)","",20,61.1,12
"2044","ESV_044058","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-D (30-40)","",17,99.6,5
"2045","ESV_044059","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",16,99.2,3
"2046","ESV_044060","Fungi, Ascomycota, Leotiomycetes, Helotiales, , , ","BCOO-D (30-40)","",15,94.4,1
"2047","ESV_044061","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, , ","BCOO-D (30-40)","",14,96.8,14
"2048","ESV_044062","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, , ","BCOO-D (30-40)","",11,96.8,14
"2049","ESV_044063","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Claroideoglomeraceae, Claroideoglomus, ","BCOO-D (30-40)","",11,86.7,1
"2050","ESV_044064","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-D (30-40)","",11,99.6,5
"2051","ESV_044065","Fungi, Glomeromycota, Glomeromycetes, Glomerales, Glomeraceae, Septoglomus, ","BCOO-D (30-40)","",10,95.8,1
"2052","ESV_044066","Fungi, Ascomycota, Sordariomycetes, , , , ","BCOO-D (30-40)","",10,86.4,1
"2053","ESV_044067","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",9,99.2,3
"2054","ESV_044068","Fungi, Ascomycota, Sordariomycetes, Microascales, Microascaceae, , ","BCOO-D (30-40)","",9,99.2,3
"2055","ESV_044069","Fungi, Basidiomycota, Agaricomycetes, Agaricales, Nidulariaceae, Cyathus, Cyathus_stercoreus","BCOO-S (0-10)","",241,97.1,1
"2056","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","BCBC-S (0-10)","",1293,79.7,5
"2057","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","BCOC-D (30-40)","",162,79.7,5
"2058","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","BCOO-S (0-10)","",229,79.7,5
"2059","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","OCBC-S (0-10)","",1208,79.7,5
"2060","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","OCOC-S (0-10)","",624,79.7,5
"2061","ESV_044070","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, ","OCOO-S (0-10)","",133,79.7,5
"2062","ESV_044071","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","BCOO-S (0-10)","",220,99.2,1
"2063","ESV_044071","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","OCBC-S (0-10)","",67,99.2,1
"2064","ESV_044071","Fungi, Mortierellomycota, Mortierellomycetes, Mortierellales, Mortierellaceae, Mortierella, Mortierella_alpina","OCOO-S (0-10)","",78,99.2,1
"2065","ESV_044072","Fungi, Basidiomycota, Agaricomycetes, Agaricales, Nidulariaceae, Cyathus, Cyathus_stercoreus","BCOO-S (0-10)","",141,99.7,1
"2066","ESV_044073","Fungi, Ascomycota, Sordariomycetes, Coniochaetales, Coniochaetaceae, Lecythophora, ","BCBC-S (0-10)","",194,85.1,5
"2067","ESV_044073","Fungi, Ascomycota, Sordariomycetes, Coniochaetales, Coniochaetaceae, Lecythophora, ","BCOO-S (0-10)","",83,85.1,5
"2068","ESV_044074","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","BCOO-S (0-10)","",34,100,2
"2069","ESV_044074","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOC-S (0-10)","",8,100,2
"2070","ESV_044074","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, ","OCOO-S (0-10)","",11,100,2
"2071","ESV_044075","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, ","BCOO-S (0-10)","",32,88.6,4
"2072","ESV_044076","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, Wallemia_mellicola","BCBC-S (0-10)","",58,77.5,1
"2073","ESV_044076","Fungi, Basidiomycota, Wallemiomycetes, Wallemiales, Wallemiaceae, Wallemia, Wallemia_mellicola","BCOO-S (0-10)","",30,77.5,1
"2074","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","BCBC-S (0-10)","",190,98.5,1
"2075","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","BCOC-D (30-40)","",83,98.5,1
"2076","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","BCOO-S (0-10)","",29,98.5,1
"2077","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","OCBC-S (0-10)","",135,98.5,1
"2078","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","OCOC-S (0-10)","",2953,98.5,1
"2079","ESV_044077","Fungi, Ascomycota, Sordariomycetes, Sordariales, Sordariales_fam_Incertae_sedis, Ramophialophora, ","OCOO-S (0-10)","",142,98.5,1
"2080","ESV_044078","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_europaeus","BCBC-S (0-10)","",416,100,1
"2081","ESV_044078","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_europaeus","BCOO-S (0-10)","",28,100,1
"2082","ESV_044078","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_europaeus","OCOC-S (0-10)","",35,100,1
"2083","ESV_044078","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus, Aspergillus_europaeus","OCOO-S (0-10)","",50,100,1
"2084","ESV_044079","Fungi, Chytridiomycota, , , , , ","BCOO-S (0-10)","",25,85.3,1
"2085","ESV_044080","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","BCOO-S (0-10)","",25,99.5,2
"2086","ESV_044081","Fungi, Rozellomycota, , , , , ","BCOO-S (0-10)","",23,93.8,3
"2087","ESV_044082","Fungi, Ascomycota, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium, ","BCOO-S (0-10)","",21,100,6
"2088","ESV_044083","Fungi, Ascomycota, Sordariomycetes, , , , ","BCBC-S (0-10)","",180,82.7,1
"2089","ESV_044083","Fungi, Ascomycota, Sordariomycetes, , , , ","BCOO-S (0-10)","",19,82.7,1
"2090","ESV_044083","Fungi, Ascomycota, Sordariomycetes, , , , ","OCOC-D (30-40)","",367,82.7,1
"2091","ESV_044084","Fungi, Basidiomycota, Tremellomycetes, Tremellales, Bulleribasidiaceae, Vishniacozyma, ","BCOO-S (0-10)","",19,100,1
"2092","ESV_044085","Fungi, Basidiomycota, Agaricomycetes, Agaricales, Nidulariaceae, Cyathus, Cyathus_stercoreus","BCOO-S (0-10)","",18,98.8,1
"2093","ESV_044086","Fungi, Ascomycota, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium, Penicillium_ovetense","BCOO-S (0-10)","",18,94.3,1
