"","date","season","site","site_type","sample_type","group","organisms_L"
"2199",2019-09-24,"fall","DSP","pool","FB250","springtail",0
"2200",2019-09-24,"fall","DSP","pool","FB250","dragonfly",0.3
"2201",2019-09-24,"fall","DSP","pool","FB250","larvae",0
"2202",2019-09-24,"fall","DSP","pool","FB250","ept",1.1
"2203",2019-09-24,"fall","MO1","slough","FB250","flies",0
"2204",2019-09-24,"fall","MO1","slough","FB250","boaters",0.4
"2205",2019-09-24,"fall","MO1","slough","FB250","mites",0
"2206",2019-09-24,"fall","MO1","slough","FB250","crustaceans",4.1
"2207",2019-09-24,"fall","MO1","slough","FB250","worms",0.6
"2208",2019-09-24,"fall","MO1","slough","FB250","mollusks",0
"2209",2019-09-24,"fall","MO1","slough","FB250","beetles",0
"2210",2019-09-24,"fall","MO1","slough","FB250","springtail",0
"2211",2019-09-24,"fall","MO1","slough","FB250","dragonfly",0
"2212",2019-09-24,"fall","MO1","slough","FB250","larvae",0
"2213",2019-09-24,"fall","MO1","slough","FB250","ept",0
"2214",2019-10-21,"fall","NPB","slough","FB250","flies",0
"2215",2019-10-21,"fall","NPB","slough","FB250","boaters",0
"2216",2019-10-21,"fall","NPB","slough","FB250","mites",0
"2217",2019-10-21,"fall","NPB","slough","FB250","crustaceans",49.6
"2218",2019-10-21,"fall","NPB","slough","FB250","worms",0.5
"2219",2019-10-21,"fall","NPB","slough","FB250","mollusks",0
"2220",2019-10-21,"fall","NPB","slough","FB250","beetles",0
"2221",2019-10-21,"fall","NPB","slough","FB250","springtail",0
"2222",2019-10-21,"fall","NPB","slough","FB250","dragonfly",0
"2223",2019-10-21,"fall","NPB","slough","FB250","larvae",0
"2224",2019-10-21,"fall","NPB","slough","FB250","ept",0
"2225",2019-10-21,"fall","NVBR","slough","FB250","flies",0
"2226",2019-10-21,"fall","NVBR","slough","FB250","boaters",0.9
"2227",2019-10-21,"fall","NVBR","slough","FB250","mites",0
"2228",2019-10-21,"fall","NVBR","slough","FB250","crustaceans",1
"2229",2019-10-21,"fall","NVBR","slough","FB250","worms",0.4
"2230",2019-10-21,"fall","NVBR","slough","FB250","mollusks",0
"2231",2019-10-21,"fall","NVBR","slough","FB250","beetles",0
"2232",2019-10-21,"fall","NVBR","slough","FB250","springtail",0
"2233",2019-10-21,"fall","NVBR","slough","FB250","dragonfly",0
"2234",2019-10-21,"fall","NVBR","slough","FB250","larvae",0
"2235",2019-10-21,"fall","NVBR","slough","FB250","ept",0
"2236",2019-10-21,"fall","VBR1","slough","FB250","flies",0.1
"2237",2019-10-21,"fall","VBR1","slough","FB250","boaters",0.8
"2238",2019-10-21,"fall","VBR1","slough","FB250","mites",0
"2239",2019-10-21,"fall","VBR1","slough","FB250","crustaceans",0.3
"2240",2019-10-21,"fall","VBR1","slough","FB250","worms",0
"2241",2019-10-21,"fall","VBR1","slough","FB250","mollusks",0
"2242",2019-10-21,"fall","VBR1","slough","FB250","beetles",0
"2243",2019-10-21,"fall","VBR1","slough","FB250","springtail",0
"2244",2019-10-21,"fall","VBR1","slough","FB250","dragonfly",0
"2245",2019-10-21,"fall","VBR1","slough","FB250","larvae",0
"2246",2019-10-21,"fall","VBR1","slough","FB250","ept",0
"2247",2019-10-25,"fall","CUL1","slough","FB250","flies",0.1
"2248",2019-10-25,"fall","CUL1","slough","FB250","boaters",2.1
"2249",2019-10-25,"fall","CUL1","slough","FB250","mites",0
"2250",2019-10-25,"fall","CUL1","slough","FB250","crustaceans",0
"2251",2019-10-25,"fall","CUL1","slough","FB250","worms",0
"2252",2019-10-25,"fall","CUL1","slough","FB250","mollusks",0
"2253",2019-10-25,"fall","CUL1","slough","FB250","beetles",7.3
"2254",2019-10-25,"fall","CUL1","slough","FB250","springtail",0
"2255",2019-10-25,"fall","CUL1","slough","FB250","dragonfly",0
"2256",2019-10-25,"fall","CUL1","slough","FB250","larvae",0
"2257",2019-10-25,"fall","CUL1","slough","FB250","ept",0
"2258",2019-10-29,"fall","DSP","pool","FB250","flies",0.5
"2259",2019-10-29,"fall","DSP","pool","FB250","boaters",1.3
"2260",2019-10-29,"fall","DSP","pool","FB250","mites",0
"2261",2019-10-29,"fall","DSP","pool","FB250","crustaceans",33.2
"2262",2019-10-29,"fall","DSP","pool","FB250","worms",0.4
"2263",2019-10-29,"fall","DSP","pool","FB250","mollusks",0
"2264",2019-10-29,"fall","DSP","pool","FB250","beetles",0
"2265",2019-10-29,"fall","DSP","pool","FB250","springtail",0
"2266",2019-10-29,"fall","DSP","pool","FB250","dragonfly",0.1
"2267",2019-10-29,"fall","DSP","pool","FB250","larvae",0
"2268",2019-10-29,"fall","DSP","pool","FB250","ept",1.1
"2269",2019-10-29,"fall","MO1","slough","FB250","flies",0
"2270",2019-10-29,"fall","MO1","slough","FB250","boaters",0
"2271",2019-10-29,"fall","MO1","slough","FB250","mites",0
"2272",2019-10-29,"fall","MO1","slough","FB250","crustaceans",3.3
"2273",2019-10-29,"fall","MO1","slough","FB250","worms",0.1
"2274",2019-10-29,"fall","MO1","slough","FB250","mollusks",0
"2275",2019-10-29,"fall","MO1","slough","FB250","beetles",0
"2276",2019-10-29,"fall","MO1","slough","FB250","springtail",0
"2277",2019-10-29,"fall","MO1","slough","FB250","dragonfly",0
"2278",2019-10-29,"fall","MO1","slough","FB250","larvae",0
"2279",2019-10-29,"fall","MO1","slough","FB250","ept",0
"2280",2019-10-31,"fall","NEC","slough","FB250","flies",0
"2281",2019-10-31,"fall","NEC","slough","FB250","boaters",2.1
"2282",2019-10-31,"fall","NEC","slough","FB250","mites",0
"2283",2019-10-31,"fall","NEC","slough","FB250","crustaceans",0.4
"2284",2019-10-31,"fall","NEC","slough","FB250","worms",0
"2285",2019-10-31,"fall","NEC","slough","FB250","mollusks",0
"2286",2019-10-31,"fall","NEC","slough","FB250","beetles",0
"2287",2019-10-31,"fall","NEC","slough","FB250","springtail",0
"2288",2019-10-31,"fall","NEC","slough","FB250","dragonfly",0
"2289",2019-10-31,"fall","NEC","slough","FB250","larvae",0
"2290",2019-10-31,"fall","NEC","slough","FB250","ept",0
"2291",2019-10-31,"fall","NMC","slough","FB250","flies",0
"2292",2019-10-31,"fall","NMC","slough","FB250","boaters",1.6
"2293",2019-10-31,"fall","NMC","slough","FB250","mites",0
"2294",2019-10-31,"fall","NMC","slough","FB250","crustaceans",4.1
"2295",2019-10-31,"fall","NMC","slough","FB250","worms",0
"2296",2019-10-31,"fall","NMC","slough","FB250","mollusks",0
"2297",2019-10-31,"fall","NMC","slough","FB250","beetles",0
"2298",2019-10-31,"fall","NMC","slough","FB250","springtail",0
"2299",2019-10-31,"fall","NMC","slough","FB250","dragonfly",0
"2300",2019-10-31,"fall","NMC","slough","FB250","larvae",0
"2301",2019-10-31,"fall","NMC","slough","FB250","ept",0
"2302",2019-11-18,"fall","NVBR","slough","FB250","flies",0
"2303",2019-11-18,"fall","NVBR","slough","FB250","boaters",0.3
"2304",2019-11-18,"fall","NVBR","slough","FB250","mites",0
"2305",2019-11-18,"fall","NVBR","slough","FB250","crustaceans",0.1
"2306",2019-11-18,"fall","NVBR","slough","FB250","worms",0.1
"2307",2019-11-18,"fall","NVBR","slough","FB250","mollusks",0
"2308",2019-11-18,"fall","NVBR","slough","FB250","beetles",0
"2309",2019-11-18,"fall","NVBR","slough","FB250","springtail",0
"2310",2019-11-18,"fall","NVBR","slough","FB250","dragonfly",0
"2311",2019-11-18,"fall","NVBR","slough","FB250","larvae",0
"2312",2019-11-18,"fall","NVBR","slough","FB250","ept",0
"2313",2019-11-18,"fall","VBR1","slough","FB250","flies",0
"2314",2019-11-18,"fall","VBR1","slough","FB250","boaters",0.1
"2315",2019-11-18,"fall","VBR1","slough","FB250","mites",0
"2316",2019-11-18,"fall","VBR1","slough","FB250","crustaceans",0
"2317",2019-11-18,"fall","VBR1","slough","FB250","worms",0
"2318",2019-11-18,"fall","VBR1","slough","FB250","mollusks",0
"2319",2019-11-18,"fall","VBR1","slough","FB250","beetles",0
"2320",2019-11-18,"fall","VBR1","slough","FB250","springtail",0
"2321",2019-11-18,"fall","VBR1","slough","FB250","dragonfly",0
"2322",2019-11-18,"fall","VBR1","slough","FB250","larvae",0
"2323",2019-11-18,"fall","VBR1","slough","FB250","ept",0
"2324",2019-11-21,"fall","CUL1","slough","FB250","flies",0.1
"2325",2019-11-21,"fall","CUL1","slough","FB250","boaters",0.9
"2326",2019-11-21,"fall","CUL1","slough","FB250","mites",0
"2327",2019-11-21,"fall","CUL1","slough","FB250","crustaceans",0
"2328",2019-11-21,"fall","CUL1","slough","FB250","worms",0
"2329",2019-11-21,"fall","CUL1","slough","FB250","mollusks",0
"2330",2019-11-21,"fall","CUL1","slough","FB250","beetles",38.2
"2331",2019-11-21,"fall","CUL1","slough","FB250","springtail",0
"2332",2019-11-21,"fall","CUL1","slough","FB250","dragonfly",0
"2333",2019-11-21,"fall","CUL1","slough","FB250","larvae",0
"2334",2019-11-21,"fall","CUL1","slough","FB250","ept",0
"2335",2019-11-21,"fall","MO1","slough","FB250","flies",0
"2336",2019-11-21,"fall","MO1","slough","FB250","boaters",0
"2337",2019-11-21,"fall","MO1","slough","FB250","mites",0
"2338",2019-11-21,"fall","MO1","slough","FB250","crustaceans",0.7
"2339",2019-11-21,"fall","MO1","slough","FB250","worms",0
"2340",2019-11-21,"fall","MO1","slough","FB250","mollusks",0
"2341",2019-11-21,"fall","MO1","slough","FB250","beetles",0
"2342",2019-11-21,"fall","MO1","slough","FB250","springtail",0
"2343",2019-11-21,"fall","MO1","slough","FB250","dragonfly",0
"2344",2019-11-21,"fall","MO1","slough","FB250","larvae",0
"2345",2019-11-21,"fall","MO1","slough","FB250","ept",0
"2346",2019-11-22,"fall","DSP","pool","FB250","flies",18.1
"2347",2019-11-22,"fall","DSP","pool","FB250","boaters",1.2
"2348",2019-11-22,"fall","DSP","pool","FB250","mites",0
"2349",2019-11-22,"fall","DSP","pool","FB250","crustaceans",277.7
"2350",2019-11-22,"fall","DSP","pool","FB250","worms",0
"2351",2019-11-22,"fall","DSP","pool","FB250","mollusks",0
"2352",2019-11-22,"fall","DSP","pool","FB250","beetles",0
"2353",2019-11-22,"fall","DSP","pool","FB250","springtail",0
"2354",2019-11-22,"fall","DSP","pool","FB250","dragonfly",0
"2355",2019-11-22,"fall","DSP","pool","FB250","larvae",0
"2356",2019-11-22,"fall","DSP","pool","FB250","ept",0
"2357",2019-11-24,"fall","NEC","slough","FB250","flies",0
"2358",2019-11-24,"fall","NEC","slough","FB250","boaters",5.1
"2359",2019-11-24,"fall","NEC","slough","FB250","mites",0
"2360",2019-11-24,"fall","NEC","slough","FB250","crustaceans",0.9
"2361",2019-11-24,"fall","NEC","slough","FB250","worms",0
"2362",2019-11-24,"fall","NEC","slough","FB250","mollusks",0
"2363",2019-11-24,"fall","NEC","slough","FB250","beetles",0
"2364",2019-11-24,"fall","NEC","slough","FB250","springtail",0
"2365",2019-11-24,"fall","NEC","slough","FB250","dragonfly",0
"2366",2019-11-24,"fall","NEC","slough","FB250","larvae",0
"2367",2019-11-24,"fall","NEC","slough","FB250","ept",0
"2368",2019-11-24,"fall","NMC","slough","FB250","flies",0
"2369",2019-11-24,"fall","NMC","slough","FB250","boaters",3.3
"2370",2019-11-24,"fall","NMC","slough","FB250","mites",0
"2371",2019-11-24,"fall","NMC","slough","FB250","crustaceans",3.2
"2372",2019-11-24,"fall","NMC","slough","FB250","worms",0.1
"2373",2019-11-24,"fall","NMC","slough","FB250","mollusks",0
"2374",2019-11-24,"fall","NMC","slough","FB250","beetles",0
"2375",2019-11-24,"fall","NMC","slough","FB250","springtail",0
"2376",2019-11-24,"fall","NMC","slough","FB250","dragonfly",0
"2377",2019-11-24,"fall","NMC","slough","FB250","larvae",0
"2378",2019-11-24,"fall","NMC","slough","FB250","ept",0
"2379",2019-11-24,"fall","NPB","slough","FB250","flies",0
"2380",2019-11-24,"fall","NPB","slough","FB250","boaters",0
"2381",2019-11-24,"fall","NPB","slough","FB250","mites",0
"2382",2019-11-24,"fall","NPB","slough","FB250","crustaceans",6.3
"2383",2019-11-24,"fall","NPB","slough","FB250","worms",0
"2384",2019-11-24,"fall","NPB","slough","FB250","mollusks",0
"2385",2019-11-24,"fall","NPB","slough","FB250","beetles",0
"2386",2019-11-24,"fall","NPB","slough","FB250","springtail",0
"2387",2019-11-24,"fall","NPB","slough","FB250","dragonfly",0
"2388",2019-11-24,"fall","NPB","slough","FB250","larvae",0
"2389",2019-11-24,"fall","NPB","slough","FB250","ept",0
"2390",2019-12-11,"winter","CUL1","slough","FB250","flies",0.4
"2391",2019-12-11,"winter","CUL1","slough","FB250","boaters",0.8
"2392",2019-12-11,"winter","CUL1","slough","FB250","mites",0.5
"2393",2019-12-11,"winter","CUL1","slough","FB250","crustaceans",0
"2394",2019-12-11,"winter","CUL1","slough","FB250","worms",0.1
"2395",2019-12-11,"winter","CUL1","slough","FB250","mollusks",0
"2396",2019-12-11,"winter","CUL1","slough","FB250","beetles",0.2
"2397",2019-12-11,"winter","CUL1","slough","FB250","springtail",0
"2398",2019-12-11,"winter","CUL1","slough","FB250","dragonfly",0
"2399",2019-12-11,"winter","CUL1","slough","FB250","larvae",0
"2400",2019-12-11,"winter","CUL1","slough","FB250","ept",0
"2401",2019-12-11,"winter","MO1","slough","FB250","flies",0
"2402",2019-12-11,"winter","MO1","slough","FB250","boaters",0.4
"2403",2019-12-11,"winter","MO1","slough","FB250","mites",0
"2404",2019-12-11,"winter","MO1","slough","FB250","crustaceans",0
"2405",2019-12-11,"winter","MO1","slough","FB250","worms",0
"2406",2019-12-11,"winter","MO1","slough","FB250","mollusks",0
"2407",2019-12-11,"winter","MO1","slough","FB250","beetles",0.1
"2408",2019-12-11,"winter","MO1","slough","FB250","springtail",0
"2409",2019-12-11,"winter","MO1","slough","FB250","dragonfly",0
"2410",2019-12-11,"winter","MO1","slough","FB250","larvae",0
"2411",2019-12-11,"winter","MO1","slough","FB250","ept",0
"2412",2019-12-11,"winter","NVBR","slough","FB250","flies",0.1
"2413",2019-12-11,"winter","NVBR","slough","FB250","boaters",0
"2414",2019-12-11,"winter","NVBR","slough","FB250","mites",0
"2415",2019-12-11,"winter","NVBR","slough","FB250","crustaceans",0.3
"2416",2019-12-11,"winter","NVBR","slough","FB250","worms",0.1
"2417",2019-12-11,"winter","NVBR","slough","FB250","mollusks",0
"2418",2019-12-11,"winter","NVBR","slough","FB250","beetles",0
"2419",2019-12-11,"winter","NVBR","slough","FB250","springtail",0
"2420",2019-12-11,"winter","NVBR","slough","FB250","dragonfly",0
"2421",2019-12-11,"winter","NVBR","slough","FB250","larvae",0
"2422",2019-12-11,"winter","NVBR","slough","FB250","ept",0
"2423",2019-12-11,"winter","VBR1","slough","FB250","flies",0
"2424",2019-12-11,"winter","VBR1","slough","FB250","boaters",0
"2425",2019-12-11,"winter","VBR1","slough","FB250","mites",0.1
"2426",2019-12-11,"winter","VBR1","slough","FB250","crustaceans",0.3
"2427",2019-12-11,"winter","VBR1","slough","FB250","worms",0
"2428",2019-12-11,"winter","VBR1","slough","FB250","mollusks",0
"2429",2019-12-11,"winter","VBR1","slough","FB250","beetles",0
"2430",2019-12-11,"winter","VBR1","slough","FB250","springtail",0
"2431",2019-12-11,"winter","VBR1","slough","FB250","dragonfly",0
"2432",2019-12-11,"winter","VBR1","slough","FB250","larvae",0
"2433",2019-12-11,"winter","VBR1","slough","FB250","ept",0
"2434",2019-12-12,"winter","NDC","slough","FB250","flies",0
"2435",2019-12-12,"winter","NDC","slough","FB250","boaters",0
"2436",2019-12-12,"winter","NDC","slough","FB250","mites",0
"2437",2019-12-12,"winter","NDC","slough","FB250","crustaceans",2
"2438",2019-12-12,"winter","NDC","slough","FB250","worms",0
"2439",2019-12-12,"winter","NDC","slough","FB250","mollusks",0
"2440",2019-12-12,"winter","NDC","slough","FB250","beetles",0
"2441",2019-12-12,"winter","NDC","slough","FB250","springtail",0
"2442",2019-12-12,"winter","NDC","slough","FB250","dragonfly",0
"2443",2019-12-12,"winter","NDC","slough","FB250","larvae",0
"2444",2019-12-12,"winter","NDC","slough","FB250","ept",0
"2445",2019-12-12,"winter","NEC","slough","FB250","flies",0
"2446",2019-12-12,"winter","NEC","slough","FB250","boaters",0.1
"2447",2019-12-12,"winter","NEC","slough","FB250","mites",0
"2448",2019-12-12,"winter","NEC","slough","FB250","crustaceans",0.5
"2449",2019-12-12,"winter","NEC","slough","FB250","worms",0
"2450",2019-12-12,"winter","NEC","slough","FB250","mollusks",0
"2451",2019-12-12,"winter","NEC","slough","FB250","beetles",0
"2452",2019-12-12,"winter","NEC","slough","FB250","springtail",0
"2453",2019-12-12,"winter","NEC","slough","FB250","dragonfly",0
"2454",2019-12-12,"winter","NEC","slough","FB250","larvae",0
"2455",2019-12-12,"winter","NEC","slough","FB250","ept",0
"2456",2019-12-12,"winter","NMC","slough","FB250","flies",0
"2457",2019-12-12,"winter","NMC","slough","FB250","boaters",1.1
"2458",2019-12-12,"winter","NMC","slough","FB250","mites",0
"2459",2019-12-12,"winter","NMC","slough","FB250","crustaceans",1.4
"2460",2019-12-12,"winter","NMC","slough","FB250","worms",0
"2461",2019-12-12,"winter","NMC","slough","FB250","mollusks",0
"2462",2019-12-12,"winter","NMC","slough","FB250","beetles",0
"2463",2019-12-12,"winter","NMC","slough","FB250","springtail",0
"2464",2019-12-12,"winter","NMC","slough","FB250","dragonfly",0
"2465",2019-12-12,"winter","NMC","slough","FB250","larvae",0
"2466",2019-12-12,"winter","NMC","slough","FB250","ept",0
"2467",2019-12-12,"winter","NPB","slough","FB250","flies",0
"2468",2019-12-12,"winter","NPB","slough","FB250","boaters",0
"2469",2019-12-12,"winter","NPB","slough","FB250","mites",0
"2470",2019-12-12,"winter","NPB","slough","FB250","crustaceans",4.5
"2471",2019-12-12,"winter","NPB","slough","FB250","worms",0
"2472",2019-12-12,"winter","NPB","slough","FB250","mollusks",0
"2473",2019-12-12,"winter","NPB","slough","FB250","beetles",0
"2474",2019-12-12,"winter","NPB","slough","FB250","springtail",0
"2475",2019-12-12,"winter","NPB","slough","FB250","dragonfly",0
"2476",2019-12-12,"winter","NPB","slough","FB250","larvae",0
"2477",2019-12-12,"winter","NPB","slough","FB250","ept",0
"2478",2019-12-12,"winter","NWP","slough","FB250","flies",0
"2479",2019-12-12,"winter","NWP","slough","FB250","boaters",0
"2480",2019-12-12,"winter","NWP","slough","FB250","mites",0
"2481",2019-12-12,"winter","NWP","slough","FB250","crustaceans",2.7
"2482",2019-12-12,"winter","NWP","slough","FB250","worms",0
"2483",2019-12-12,"winter","NWP","slough","FB250","mollusks",0
"2484",2019-12-12,"winter","NWP","slough","FB250","beetles",0
"2485",2019-12-12,"winter","NWP","slough","FB250","springtail",0
"2486",2019-12-12,"winter","NWP","slough","FB250","dragonfly",0
"2487",2019-12-12,"winter","NWP","slough","FB250","larvae",0
"2488",2019-12-12,"winter","NWP","slough","FB250","ept",0
"2489",2019-01-27,"winter","VWCB6","pool","FB250","flies",0.3
"2490",2019-01-27,"winter","VWCB6","pool","FB250","boaters",0
"2491",2019-01-27,"winter","VWCB6","pool","FB250","mites",0
"2492",2019-01-27,"winter","VWCB6","pool","FB250","crustaceans",46.9
"2493",2019-01-27,"winter","VWCB6","pool","FB250","worms",0
"2494",2019-01-27,"winter","VWCB6","pool","FB250","mollusks",0
"2495",2019-01-27,"winter","VWCB6","pool","FB250","beetles",0
"2496",2019-01-27,"winter","VWCB6","pool","FB250","springtail",0
"2497",2019-01-27,"winter","VWCB6","pool","FB250","dragonfly",0
"2498",2019-01-27,"winter","VWCB6","pool","FB250","larvae",0
"2499",2019-01-27,"winter","VWCB6","pool","FB250","ept",0
"2500",2019-01-27,"winter","VDSN","pool","FB250","flies",0
"2501",2019-01-27,"winter","VDSN","pool","FB250","boaters",0
"2502",2019-01-27,"winter","VDSN","pool","FB250","mites",0
"2503",2019-01-27,"winter","VDSN","pool","FB250","crustaceans",310.6
